job_id,title,company,location,category,score,score_reasons,sources,urls,date_posted,deadline,first_seen,last_seen,status,applied_date,notes
c48a4df3b626e748f3,Customer Success Manager,,,MYYNTI,41,+10 sopii kaupalliseen kokemukseen ; +28 sopiva työnimike (customer success) ; +3 kokemusosumat: customer success,LinkedIn,https://fi.linkedin.com/jobs/view/4463963790,,,2026-09-11,2026-09-11,UUSI,,
a27646a6a5d4d5e76a,Technical Customer Success Manager – KotiCharge,,,MYYNTI,41,+10 sopii kaupalliseen kokemukseen ; +28 sopiva työnimike (customer success) ; +3 kokemusosumat: customer success,LinkedIn,https://fi.linkedin.com/jobs/view/4462287446,,,2026-09-08,2026-09-09,UUSI,,
a2d05cc0e0ad7f9c11,Customer Success Manager,,,MYYNTI,41,+10 sopii kaupalliseen kokemukseen ; +28 sopiva työnimike (customer success) ; +3 kokemusosumat: customer success,LinkedIn,https://fi.linkedin.com/jobs/view/4451425065,,,2026-09-06,2026-09-07,UUSI,,
17f5ba5af84159e6ee,Customer Success Manager,,,MYYNTI,41,+10 sopii kaupalliseen kokemukseen ; +28 sopiva työnimike (customer success) ; +3 kokemusosumat: customer success,LinkedIn,https://fi.linkedin.com/jobs/view/4460325269,,,2026-09-06,2026-09-07,UUSI,,
c67b7b960d68261c76,Business Development Manager (Helsinki),,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (business development),LinkedIn,https://fi.linkedin.com/jobs/view/4465084518,,,2026-09-09,2026-09-11,UUSI,,
522d0052ac9f9396ae,Business Development Manager - Helsinki,,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (business development),LinkedIn,https://fi.linkedin.com/jobs/view/4462807109,,,2026-09-06,2026-09-11,UUSI,,
097fa70d46a5c32ce9,Business Development Manager – Defence (Cyber & Digital),,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (business development),LinkedIn,https://fi.linkedin.com/jobs/view/4438225689,,,2026-09-06,2026-09-11,UUSI,,
04c4d6f2fc850d2bc7,Business Development Manager,,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (business development),LinkedIn,https://fi.linkedin.com/jobs/view/4425642267,,,2026-09-06,2026-09-11,UUSI,,
d16fd31285261bdf44,"Business Development Manager, AWS",,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (business development),LinkedIn,https://fi.linkedin.com/jobs/view/4452566373,,,2026-09-06,2026-09-11,UUSI,,
73a55c3cb2fdad48db,"Technical Sales Specialist, Insta Steel -puolustusratkaisut",,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (technical sales),LinkedIn,https://fi.linkedin.com/jobs/view/4460600294,,,2026-09-06,2026-09-11,UUSI,,
13d8fbd2393836b1d6,Technical Sales Support Specialist,,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (technical sales),LinkedIn,https://fi.linkedin.com/jobs/view/4463394648,,,2026-09-06,2026-09-11,UUSI,,
0fe15bdb54945d9fc9,Technical Sales Representative,,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (technical sales),LinkedIn,https://fi.linkedin.com/jobs/view/4417887703,,,2026-09-06,2026-09-11,UUSI,,
daa673017d771ad827,Business Development Manager/ Future country lead,,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (business development),LinkedIn,https://fi.linkedin.com/jobs/view/4458162910,,,2026-09-06,2026-09-11,UUSI,,
2069e4638a5c575851,Technical Sales Representative,,,MYYNTI,40,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (technical sales),LinkedIn,https://fi.linkedin.com/jobs/view/4431522399,,,2026-09-06,2026-09-11,UUSI,,
e0c0ef4b8380ba3f2f,Technical Support Specialist,,,IT,38,+10 sopii IT-koulutukseen ; +28 sopiva työnimike (technical support specialist),LinkedIn,https://fi.linkedin.com/jobs/view/4457222804,,,2026-09-06,2026-09-11,UUSI,,
2a171915cea4e891b3,ISG Sales Specialist,,,MYYNTI,38,+10 sopii kaupalliseen kokemukseen ; +28 sopiva työnimike (sales specialist),LinkedIn,https://fi.linkedin.com/jobs/view/4433432288,,,2026-09-06,2026-09-11,UUSI,,
315172b2038074dc78,Infrastructure Sales Specialist Midmarket,,,MYYNTI,38,+10 sopii kaupalliseen kokemukseen ; +28 sopiva työnimike (sales specialist),LinkedIn,https://fi.linkedin.com/jobs/view/4456878636,,,2026-09-06,2026-09-11,UUSI,,
ae7faf535dcdf106d9,"Account Executive, SMB, DACH (German-speaking)",,,IT + MYYNTI,36,"+15 yhdistää IT:n ja kaupallisen taustan ; +32 sopiva työnimike (account executive) ; +15 junior/trainee/graduate-taso ; +7 kokemusosumat: prospecting, ict ; +4 kielivaatimukset sopivat ; -12 vaatii noin 3+ vuotta kokemusta ; -25 ilmoituksessa senior/lead-tason merkkejä",LinkedIn,https://fi.linkedin.com/jobs/view/4431591922,,,2026-09-06,2026-09-07,UUSI,,
7eab21c116837c1884,Area Sales Manager - Aluemyyntipäällikkö,Vikan A/S,"Helsinki, FI",IT + MYYNTI,36,"+15 yhdistää IT:n ja kaupallisen taustan ; +13 kokemusosumat: b2b, crm, ratkaisumyy ; +8 koulutustausta sopii",Barona,https://www.baronacareers.com/fi/fi/jobs/area-sales-manager-aluemyyntipaallikko-vikan-a-s,2026-09-03,2026-10-01,2026-09-06,2026-09-07,UUSI,,
7df45ec8c0ce52d0a0,sovellusasiantuntija,opiframe oy,"Uusimaa, FI",IT,36,"+10 sopii IT-koulutukseen ; +15 junior/trainee/graduate-taso ; +25 teknologiat: java, python, sql, c#, react, javascript ; +3 kokemusosumat: ict ; +8 koulutustausta sopii ; -25 ilmoituksessa senior/lead-tason merkkejä",Duunitori,https://duunitori.fi/tyopaikat/tyo/opiframe-tyollisty-ohjelmointikehittajaksi-tai-ict-asiantuntijaksi-14-paikkaa-uusimaa-sdsuu-20471556,2026-08-07,2026-09-06,2026-09-06,2026-09-06,UUSI,,
ca23764c63164b6335,ohjelmistokehittäjä,reaktor innovations oy,"Helsinki, FI",IT,35,"+10 sopii IT-koulutukseen ; +15 junior/trainee/graduate-taso ; +23 teknologiat: java, python, sql, react, javascript, typescript ; +8 koulutustausta sopii ; +4 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",Duunitori,https://duunitori.fi/tyopaikat/tyo/software-developer-srsea-19893161,2026-01-14,2650-08-06,2026-09-06,2026-09-06,UUSI,,
258e443f230a69c437,"Software Engineer, Siemens Healthineers, Helsinki",Academic Work,"Helsinki, Uusimaa, FI",IT,34,"+10 sopii IT-koulutukseen ; +32 sopiva työnimike (software engineer) ; +5 teknologiat: sql, c# ; +8 koulutustausta sopii ; +4 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",Jobly,https://www.jobly.fi/tyopaikka/software-engineer-siemens-healthineers-helsinki-2734730,2026-09-05,2026-10-14,2026-09-06,2026-09-06,UUSI,,
2ad7934c5d2d2743bb,"Software Developer (Backend), Bonwal, Oulu",Academic Work,,IT,30,"+10 sopii IT-koulutukseen ; +34 sopiva työnimike (software developer) ; +7 teknologiat: java, sql ; +4 kielivaatimukset sopivat ; -25 vaatii noin 5+ vuotta kokemusta",Academic Work,https://www.academicwork.fi/avoimet-tyopaikat/j/software-developer-backend-bonwal-oulu/J65Z09,,,2026-09-06,2026-09-11,UUSI,,
520212487d453fb70c,Junior/Mid-Level Sales Executive,,,MYYNTI,28,+10 sopii kaupalliseen kokemukseen ; +15 junior/trainee/graduate-taso ; +3 kokemusosumat: ict,LinkedIn,https://fi.linkedin.com/jobs/view/4448138335,,,2026-09-06,2026-09-11,UUSI,,
688cdaf8b4cefee9df,Junior/Mid-Level Sales Executive,,,MYYNTI,28,+10 sopii kaupalliseen kokemukseen ; +15 junior/trainee/graduate-taso ; +3 kokemusosumat: ict,LinkedIn,https://fi.linkedin.com/jobs/view/4466321475,,,2026-09-11,2026-09-11,UUSI,,
deb05b176f283501a7,Junior Business Developer - Tieto Tech Consulting (m/f/d),,,IT,25,+10 sopii IT-koulutukseen ; +15 junior/trainee/graduate-taso,LinkedIn,https://fi.linkedin.com/jobs/view/4461573737,,,2026-09-06,2026-09-11,UUSI,,
ca9e58c6b4fcac8719,IT Business Consultant Trainee,,,MYYNTI,25,+10 sopii kaupalliseen kokemukseen ; +15 junior/trainee/graduate-taso,LinkedIn,https://fi.linkedin.com/jobs/view/4458878195,,,2026-09-06,2026-09-11,UUSI,,
89160f7b3dedd8955b,AI Solution Developer Trainee,,,IT,25,+10 sopii IT-koulutukseen ; +15 junior/trainee/graduate-taso,LinkedIn,https://fi.linkedin.com/jobs/view/4460198672,,,2026-09-06,2026-09-11,UUSI,,
dacaab483415cc5497,Junior Growth Sales Representative,,,MYYNTI,25,+10 sopii kaupalliseen kokemukseen ; +15 junior/trainee/graduate-taso,LinkedIn,https://fi.linkedin.com/jobs/view/4448588131,,,2026-09-07,2026-09-11,UUSI,,
8672a754d5862c0572,Vierityspalkki.fi,,,IT,25,"+12 junior/trainee/graduate-taso ; +22 teknologiat: java, sql, react, javascript, typescript, html ; +7 kokemusosumat: crm, ict ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",LinkedIn,https://fi.linkedin.com/jobs/view/4456446253,,,2026-09-06,2026-09-06,UUSI,,
ad231ea9950f08567e,Senior Account Executive,,,MYYNTI,25,+25 sopiva työnimike (account executive),LinkedIn,https://fi.linkedin.com/jobs/view/4455455139,,,2026-09-06,2026-09-06,UUSI,,
b2b0a17a11d95f79b1,Järjestelmäasiantuntija – rakennusautomaatio - Espoo,Academic Work,"Espoo, FI",IT,25,+10 sopii IT-koulutukseen ; +15 junior/trainee/graduate-taso,Jobly,https://www.jobly.fi/tyopaikka/jarjestelmaasiantuntija-rakennusautomaatio-espoo-2738782,2026-09-03,2026-10-19,2026-09-06,2026-09-06,UUSI,,
387f54e49bcf604e48,Support Specialist (French-speaking) – IT & Cloud Services,Academic Work,,IT + MYYNTI,24,"+15 yhdistää IT:n ja kaupallisen taustan ; +15 junior/trainee/graduate-taso ; +7 kokemusosumat: b2b, customer service ; +8 koulutustausta sopii ; +4 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",Academic Work,https://www.academicwork.fi/avoimet-tyopaikat/j/support-specialist-frenchspeaking--it--cloud-services/9KPMWM,,,2026-09-11,2026-09-11,UUSI,,
ae612bbc134f3996e4,Fullstack Developer - AI and API Platform Portal,,,IT,23,"+10 sopii IT-koulutukseen ; +15 junior/trainee/graduate-taso ; +11 teknologiat: sql, react, typescript ; +8 koulutustausta sopii ; +4 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",LinkedIn,https://fi.linkedin.com/jobs/view/4462171696,,,2026-09-06,2026-09-11,UUSI,,
5295e7711c7ec1dc68,Scrum Master,alfame systems oy,"Helsinki, FI",IT,23,"+17 teknologiat: java, sql, c#, react, javascript ; +6 koulutustausta sopii",Duunitori,https://duunitori.fi/tyopaikat/tyo/alfame-systems-ohjelmistokehittaja-net-helsinki-sdsuu-20484790,2026-08-13,2026-09-11,2026-09-06,2026-09-06,UUSI,,
f17504e502ea97540d,tekninen tuki,academic work hr services,"Helsinki, FI",IT + MYYNTI,23,"+3 teknologiat: sql ; +11 kokemusosumat: b2b, crm, customer service ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Duunitori,https://duunitori.fi/tyopaikat/tyo/technical-support-specialist-virta-helsinki-sasca-20468941 || https://duunitori.fi/tyopaikat/tyo/technical-support-specialist-virta-helsinki-sasca-20466514 || https://duunitori.fi/tyopaikat/tyo/technical-support-specialist-virta-helsinki-sasca-20468940,2026-08-05,2027-02-05,2026-09-06,2026-09-06,UUSI,,
35883f390e3cbec6eb,viikonlopputyö,futurice oy,"Helsinki, FI",IT,22,"+12 junior/trainee/graduate-taso ; +21 teknologiat: java, python, sql, c#, react, typescript ; +5 kokemusosumat: ict, customer service ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",Duunitori,https://duunitori.fi/tyopaikat/tyo/junior-software-developer-managed-services-team-sfsut-20544751,2026-09-04,2650-08-06,2026-09-06,2026-09-06,UUSI,,
1494d27ab73eb32c97,Ratkaisuarkkitehti (Power Platform),vivicta (fin),"Espoo, FI",IT,21,+10 sopii IT-koulutukseen ; +30 sopiva työnimike (power platform) ; +3 teknologiat: power platform ; +3 kokemusosumat: ict ; -25 ilmoituksessa senior/lead-tason merkkejä,Duunitori,https://duunitori.fi/tyopaikat/tyo/ratkaisuarkkitehti-power-platform-svsiv-20479317,2026-08-30,2650-08-06,2026-09-06,2026-09-06,UUSI,,
81dfce6ab0d178c224,Tata Consultancy Services,,,IT,20,"+12 junior/trainee/graduate-taso ; +22 teknologiat: java, python, sql, react, javascript, typescript ; +2 kokemusosumat: customer service ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",LinkedIn,https://fi.linkedin.com/jobs/view/4455685225,,,2026-09-06,2026-09-06,UUSI,,
8f21603ed1611882b3,asiakaspäällikkö,ei tietoa,"Helsinki, FI",MYYNTI,19,"+10 kokemusosumat: prospecting, crm, customer service ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Duunitori,https://duunitori.fi/tyopaikat/tyo/senior-account-executive-finland-scsom-20466702 || https://duunitori.fi/tyopaikat/tyo/account-executive-scsom-20207177 || https://duunitori.fi/tyopaikat/tyo/new-logo-account-executive-baltics-scsom-20341400 || https://duunitori.fi/tyopaikat/tyo/senior-account-executive-finland-scsom-20536743 || https://duunitori.fi/tyopaikat/tyo/senior-account-executive-finland-stshe-20531353 || https://duunitori.fi/tyopaikat/tyo/account-executive-helsinki-scsom-20408268 || https://duunitori.fi/tyopaikat/tyo/senior-account-executive-le-gts-scsom-20427408 || https://duunitori.fi/tyopaikat/tyo/senior-enterprise-account-executive-baltics-scsom-20457018 || https://duunitori.fi/tyopaikat/tyo/customer-success-executive-finnish-speaking-scsom-20491186,2026-04-01,2650-08-06,2026-09-06,2026-09-06,UUSI,,
825bf51f04f06f0931,B2B-myyjä (ICT-palvelut),,,MYYNTI,18,"+10 sopii kaupalliseen kokemukseen ; +8 kokemusosumat: b2b, ict",LinkedIn,https://fi.linkedin.com/jobs/view/4459906885,,,2026-09-06,2026-09-11,UUSI,,
4edce947c0f61bcdca,asiantuntija,tieto oyj,"Espoo, FI",IT + MYYNTI,18,+12 junior/trainee/graduate-taso ; +6 koulutustausta sopii,Duunitori,https://duunitori.fi/tyopaikat/tyo/junior-business-developer-tieto-tech-consulting-mfd-stsie-20531721 || https://duunitori.fi/tyopaikat/tyo/junior-business-developer-tieto-tech-consulting-mfd-stsie-20531720,2026-08-31,2126-09-01,2026-09-06,2026-09-06,UUSI,,
1b74b443ab5d8fce88,Columbia Road,,,IT,18,+12 junior/trainee/graduate-taso ; +6 koulutustausta sopii,LinkedIn,https://fi.linkedin.com/jobs/view/4403411967,,,2026-09-06,2026-09-06,UUSI,,
e581c4231687db6d36,Senior Full Stack Developer,Koka Oy,"Helsinki, Uusimaa, FI",IT,18,"+12 teknologiat: java, react, typescript ; +6 koulutustausta sopii",Jobly,https://www.jobly.fi/tyopaikka/senior-full-stack-developer-2739171,2026-09-04,2026-10-20,2026-09-06,2026-09-06,UUSI,,
4554c7bcd1e5ebc7c6,Services Account Executive,,,MYYNTI,17,+10 sopii kaupalliseen kokemukseen ; +32 sopiva työnimike (account executive) ; -25 ilmoituksessa senior/lead-tason merkkejä,LinkedIn,https://fi.linkedin.com/jobs/view/4465057020,,,2026-09-09,2026-09-11,UUSI,,
0c44b602b197e04ab7,"Software Engineer, Epec Oy, Turku",Academic Work,,IT,17,+10 sopii IT-koulutukseen ; +32 sopiva työnimike (software engineer) ; -25 ilmoituksessa senior/lead-tason merkkejä,Academic Work,https://www.academicwork.fi/avoimet-tyopaikat/j/software-engineer-epec-oy-turku/YWWXZO,,,2026-09-11,2026-09-11,UUSI,,
a887e7baebc37d4c0a,asiakaspäällikkö,aurora live,"Helsinki, FI",MYYNTI,17,+12 junior/trainee/graduate-taso ; +5 kokemusosumat: b2b,Duunitori,https://duunitori.fi/tyopaikat/tyo/account-executive-suomi-englanti-sdsuu-20511178,2026-08-24,2026-09-06,2026-09-06,2026-09-06,UUSI,,
03d48057fc33cf3e38,"Sales Representative B2B, Finland",,,MYYNTI,15,+10 sopii kaupalliseen kokemukseen ; +5 kokemusosumat: b2b,LinkedIn,https://fi.linkedin.com/jobs/view/4456739690,,,2026-09-06,2026-09-11,UUSI,,
2831c96db9b00a9ba5,Yritysmyyjä (2 paikkaa avoinna) | B2B-myynti,,,MYYNTI,15,+10 sopii kaupalliseen kokemukseen ; +5 kokemusosumat: b2b,LinkedIn,https://fi.linkedin.com/jobs/view/4451411422,,,2026-09-06,2026-09-11,UUSI,,
2ecc83f0e728c4aa98,"B2B-Myyjä, Helsinki",,,MYYNTI,15,+10 sopii kaupalliseen kokemukseen ; +5 kokemusosumat: b2b,LinkedIn,https://fi.linkedin.com/jobs/view/4457924003,,,2026-09-06,2026-09-11,UUSI,,
c70ddbf200afcc41a7,insinööri,academic work hr services,"Hyvinkää, FI",IT,15,+12 junior/trainee/graduate-taso ; +3 kielivaatimukset sopivat,Duunitori,https://duunitori.fi/tyopaikat/tyo/production-test-engineer-hyvinkaa-sasca-20274952,2026-08-18,2027-02-19,2026-09-06,2026-09-06,UUSI,,
4cec0c621c4ba7a619,yritysmyynti,visio professional oy,"Uusimaa, FI",MYYNTI,15,"+4 teknologiat: java ; +11 kokemusosumat: b2b, crm, asiakaspalvelu",Duunitori,https://duunitori.fi/tyopaikat/tyo/key-account-manager-uusimaa-svsis-20532230,2026-08-31,2026-09-29,2026-09-06,2026-09-06,UUSI,,
c46678100bae169b9e,sovellusasiantuntija,fuusor oy,"Etätyö, FI",IT,15,+10 sopii IT-koulutukseen ; +3 teknologiat: sql ; +2 kokemusosumat: asiakaspalvelu,Duunitori,https://duunitori.fi/tyopaikat/tyo/fuusor-oy-bi-asiantuntija-sovellusasiantuntija-sdsuu-20477471,2026-08-13,2026-09-13,2026-09-06,2026-09-06,UUSI,,
4f9cb80dbe1ee9a86b,Solutions and Technical Sales Leader,Nokia,"Espoo, FI, Gurgaon, Haryana, IN, Dallas, Texas, US",MYYNTI,15,+10 sopii kaupalliseen kokemukseen ; +30 sopiva työnimike (technical sales) ; -25 ilmoituksessa senior/lead-tason merkkejä,Jobly,https://www.jobly.fi/tyopaikka/solutions-and-technical-sales-leader-2750879,2026-09-04,2026-11-03,2026-09-06,2026-09-06,UUSI,,
15511f81597030b963,Solution Sales Executive,,,MYYNTI,14,+10 sopii kaupalliseen kokemukseen ; +4 kokemusosumat: solution sales,LinkedIn,https://fi.linkedin.com/jobs/view/4465093256,,,2026-09-09,2026-09-11,UUSI,,
afdb09872c67a8e61f,"SME Sales Executive, Etelä-Suomi",,,MYYNTI,14,+10 sopii kaupalliseen kokemukseen ; +4 kielivaatimukset sopivat,LinkedIn,https://fi.linkedin.com/jobs/view/4460315590,,,2026-09-06,2026-09-11,UUSI,,
a7739fcb76d6a88c70,harjoittelija,positive learning oy,"Helsinki, FI",MYYNTI,14,"+11 kokemusosumat: account management, crm, customer success ; +3 kielivaatimukset sopivat",Duunitori,https://duunitori.fi/tyopaikat/tyo/positive-learning-oy-customer-success-internship-sdsuu-20535996,2026-09-02,2026-09-15,2026-09-06,2026-09-06,UUSI,,
135530e7a00e6cb03c,Solita,,,IT,14,"+12 junior/trainee/graduate-taso ; +14 teknologiat: java, python, c#, typescript ; +4 kokemusosumat: it-palvel ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",LinkedIn,https://fi.linkedin.com/jobs/view/4440114601,,,2026-09-06,2026-09-06,UUSI,,
f37fbc5619215da766,Capgemini,,,IT,14,"+12 junior/trainee/graduate-taso ; +11 teknologiat: java, python, sql ; +7 kokemusosumat: it-palvel, ict ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat ; -25 ilmoituksessa senior/lead-tason merkkejä",LinkedIn,https://fi.linkedin.com/jobs/view/4459680105,,,2026-09-06,2026-09-06,UUSI,,
aef241040e7fc28151,"Asennus, huolto ja korjaus",,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/installation-maintenance-repair/helsinki,,,2026-09-06,2026-09-06,UUSI,,
d5292bba9468369951,Asiakaspalvelu ja -tuki,,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/customer-services-support/helsinki,,,2026-09-06,2026-09-06,UUSI,,
6b29aa9f1371c92b10,Engineering & R&D,,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/engineering-research-development/helsinki,,,2026-09-06,2026-09-06,UUSI,,
368cb529a4402e40b2,Hallinto ja toimistotyö,,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/administration-office/helsinki,,,2026-09-06,2026-09-06,UUSI,,
26edbf0000da079656,Henkilöstöhallinto,,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/human-resources/helsinki,,2026-09-09,2026-09-06,2026-09-06,UUSI,,
92d1bd696d531aad39,Johto ja operatiivinen hallinto,,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/general-operations-management/helsinki,,,2026-09-06,2026-09-06,UUSI,,
ea1987510fb674cf86,"Logistiikka, toimitusketju ja kuljetus",,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/logistics-supply-chain-transportation/helsinki,,,2026-09-06,2026-09-06,UUSI,,
016de4631e74c0f14e,Projektin hallinta,,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/project-program-management/helsinki,,,2026-09-06,2026-09-06,UUSI,,
7390fc8339c40b1892,"Rakentaminen, kiinteistöt ja arkkitehtuuri",,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/construction-real-estate-architecture/helsinki,,,2026-09-06,2026-09-06,UUSI,,
d099b64442de785a54,"Ravintola, ruoka majoitus ja matkailu",,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/restaurant-food-hospitality-travel/helsinki,,,2026-09-06,2026-09-06,UUSI,,
7110348aaad2fd18b1,Valmistus ja tuotanto,,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/manufacturing-production/helsinki,,,2026-09-06,2026-09-06,UUSI,,
83d0a58c06d84bad73,Vähittäis- ja tukkukauppa,,,IT,14,"+5 kokemusosumat: ict, asiakaspalvelu ; +6 koulutustausta sopii ; +3 kielivaatimukset sopivat",Barona,https://www.baronacareers.com/fi/fi/job/retail-merchandising/helsinki,,,2026-09-06,2026-09-06,UUSI,,
534ae9d181e9f19dae,System Specialist,Valmet,"Vantaa, FI, Kotka",IT,14,"+10 sopii IT-koulutukseen ; +4 kokemusosumat: asiakaspalvelu, customer service",Jobly,https://www.jobly.fi/tyopaikka/system-specialist-2751339,2026-09-05,2026-11-03,2026-09-06,2026-09-06,UUSI,,
48cfcba4e01da46ceb,District Sales Executive,,,MYYNTI,13,+10 sopii kaupalliseen kokemukseen ; +3 kokemusosumat: ict,LinkedIn,https://fi.linkedin.com/jobs/view/4452571700,,,2026-09-06,2026-09-11,UUSI,,
abad04910be7eace85,"Asiakkuuspäällikkö, OP-Henkivakuutus",,,MYYNTI,13,+10 sopii kaupalliseen kokemukseen ; +3 kokemusosumat: asiakkuus,LinkedIn,https://fi.linkedin.com/jobs/view/4461038264,,,2026-09-06,2026-09-11,UUSI,,
b73260b2a2d78a4c81,HPE Sales Specialist,,,MYYNTI,13,+10 sopii kaupalliseen kokemukseen ; +28 sopiva työnimike (sales specialist) ; -25 ilmoituksessa senior/lead-tason merkkejä,LinkedIn,https://fi.linkedin.com/jobs/view/4437594178,,,2026-09-06,2026-09-11,UUSI,,
f9889e0f45f1871255,Security Sales Specialist,,,MYYNTI,13,+10 sopii kaupalliseen kokemukseen ; +28 sopiva työnimike (sales specialist) ; -25 ilmoituksessa senior/lead-tason merkkejä,LinkedIn,https://fi.linkedin.com/jobs/view/4463337912,,,2026-09-06,2026-09-11,UUSI,,
ccb08b6f1ca1d6eeb6,VELOX LOGISTIIKKA OY – ASIAKKUUSPÄÄLLIKKÖ – VALTAKUNNALLINEN (ASEMAPAIKKA TUUSULA),,,MYYNTI,13,+10 sopii kaupalliseen kokemukseen ; +3 kokemusosumat: asiakkuus,LinkedIn,https://fi.linkedin.com/jobs/view/4462429433,,,2026-09-06,2026-09-11,UUSI,,
28c8caba0fbdafbab9,Asiakkuuspäällikkö,,,MYYNTI,13,+10 sopii kaupalliseen kokemukseen ; +3 kokemusosumat: asiakkuus,LinkedIn,https://fi.linkedin.com/jobs/view/4458400203,,,2026-09-06,2026-09-11,UUSI,,
cf4ed4acbcd48735af,Asiakkuuspäällikkö,,,MYYNTI,13,+10 sopii kaupalliseen kokemukseen ; +3 kokemusosumat: asiakkuus,LinkedIn,https://fi.linkedin.com/jobs/view/4463021254,,,2026-09-09,2026-09-10,UUSI,,
c978986ceffbef078e,Asiakkuuspäällikkö,,,MYYNTI,13,+10 sopii kaupalliseen kokemukseen ; +3 kokemusosumat: asiakkuus,LinkedIn,https://fi.linkedin.com/jobs/view/4461894130,,,2026-09-07,2026-09-08,UUSI,,
ec02110a376c35b735,yritysmyynti,ahlsell oy,FI,MYYNTI,13,"+10 kokemusosumat: b2b, asiakkuus, asiakaspalvelu ; +3 kielivaatimukset sopivat",Duunitori,https://duunitori.fi/tyopaikat/tyo/ahlsell-asiakkuuspaallikko-teollisuus-sahko-ahlsell-oy-finland-sdsuu-20536372,2026-09-02,2026-10-01,2026-09-06,2026-09-06,UUSI,,
39af97350a5f8a34ff,DevOps Lead,atalent recruiting oy,"Helsinki, FI",IT,12,+12 junior/trainee/graduate-taso,Duunitori,https://duunitori.fi/tyopaikat/tyo/devops-lead-sasta-20525429,2026-08-27,2026-09-11,2026-09-06,2026-09-06,UUSI,,
936f96912dc1ac3e34,Myyntipäällikkö koulutusten ja HSEQ-palveluiden myyntiin,Kiwa,"Helsinki, FI",IT + MYYNTI,12,"+12 kokemusosumat: b2b, uusasiakashankinta, asiakaspalvelu",Jobly,https://www.jobly.fi/tyopaikka/myyntipaallikko-koulutusten-ja-hseq-palveluiden-myyntiin-2751173,2026-09-04,2026-09-20,2026-09-06,2026-09-06,UUSI,,
